State,State_short,Max_Week_Day,Week,Year,New_Case,New_Death,Share_Vaccination,New_Case_per_100,New_Death_per_100
Georgia,GA,2021-05-03,19,2021,7843,156,36.3,0.07843,0.00156
New Jersey,NJ,2021-05-03,19,2021,8743,203,53.9,0.08743,0.00203
Illinois,IL,2021-05-03,19,2021,15358,216,48.5,0.15358,0.00216
Texas,TX,2021-05-03,19,2021,16981,249,39.5,0.16981,0.00249
Pennsylvania,PA,2021-05-03,19,2021,18032,279,52.3,0.18032,0.00279
Florida,FL,2021-05-03,19,2021,27547,382,43.8,0.27547,0.00382
Michigan,MI,2021-05-03,19,2021,15440,432,44.2,0.1544,0.00432
California,CA,2021-05-03,19,2021,12466,542,51.1,0.12466,0.00542
Vermont,VT,2021-05-10,20,2021,344,1,64.1,0.00344,0.00001
Wyoming,WY,2021-05-10,20,2021,456,2,35.3,0.00456,0.00002
Hawaii,HI,2021-05-10,20,2021,524,4,60.9,0.00524,0.00004
Alaska,AK,2021-05-10,20,2021,530,4,43.6,0.0053,0.00004
North Dakota,ND,2021-05-10,20,2021,622,5,40.5,0.00622,0.00005
Montana,MT,2021-05-10,20,2021,755,6,42.8,0.00755,0.00006
Maine,ME,2021-05-10,20,2021,1623,7,58.8,0.01623,0.00007
Idaho,ID,2021-05-10,20,2021,1103,8,35.8,0.01103,0.00008
South Dakota,SD,2021-05-10,20,2021,399,11,46.3,0.00399,0.00011
Rhode Island,RI,2021-05-10,20,2021,875,12,56.4,0.00875,0.00012
Oklahoma,OK,2021-05-10,20,2021,901,13,40,0.00901,0.00013
Missouri,MO,2021-05-10,20,2021,2998,14,39.6,0.02998,0.00014
Delaware,DE,2021-05-10,20,2021,926,15,50.3,0.00926,0.00015
Iowa,IA,2021-05-10,20,2021,1669,16,46.3,0.01669,0.00016
New Hampshire,NH,2021-05-10,20,2021,1062,17,59.6,0.01062,0.00017
New Mexico,NM,2021-05-10,20,2021,1306,17,54,0.01306,0.00017
Nebraska,NE,2021-05-10,20,2021,908,19,45.5,0.00908,0.00019
Mississippi,MS,2021-05-10,20,2021,1222,20,32.5,0.01222,0.0002
Kansas,KS,2021-05-10,20,2021,1131,22,44.5,0.01131,0.00022
West Virginia,WV,2021-05-10,20,2021,2229,31,37.9,0.02229,0.00031
Nevada,NV,2021-05-10,20,2021,2473,32,42.3,0.02473,0.00032
Arkansas,AR,2021-05-10,20,2021,1272,33,37.4,0.01272,0.00033
Utah,UT,2021-05-10,20,2021,2205,35,42.2,0.02205,0.00035
Connecticut,CT,2021-05-10,20,2021,2204,36,58.6,0.02204,0.00036
Kentucky,KY,2021-05-10,20,2021,2850,43,43.3,0.0285,0.00043
Louisiana,LA,2021-05-10,20,2021,3066,45,34,0.03066,0.00045
South Carolina,SC,2021-05-10,20,2021,3302,50,38.6,0.03302,0.0005
Alabama,AL,2021-05-10,20,2021,8974,50,34.6,0.08974,0.0005
Arizona,AZ,2021-05-10,20,2021,4114,52,43.4,0.04114,0.00052
Washington,WA,2021-05-10,20,2021,7727,55,51.4,0.07727,0.00055
Oregon,OR,2021-05-10,20,2021,4375,57,50.1,0.04375,0.00057
Wisconsin,WI,2021-05-10,20,2021,3585,60,48,0.03585,0.0006
Minnesota,MN,2021-05-10,20,2021,6663,62,50.7,0.06663,0.00062
Tennessee,TN,2021-05-10,20,2021,4812,65,36.8,0.04812,0.00065
Indiana,IN,2021-05-10,20,2021,5925,67,39,0.05925,0.00067
Massachusetts,MA,2021-05-10,20,2021,4950,80,61.9,0.0495,0.0008
New York,NY,2021-05-10,20,2021,8436,83,51.4,0.08436,0.00083
North Carolina,NC,2021-05-10,20,2021,7681,85,41.1,0.07681,0.00085
Colorado,CO,2021-05-10,20,2021,8386,87,50,0.08386,0.00087
Maryland,MD,2021-05-10,20,2021,2944,89,52.9,0.02944,0.00089
Ohio,OH,2021-05-10,20,2021,7461,100,42.8,0.07461,0.001
Virginia,VA,2021-05-10,20,2021,3534,123,51,0.03534,0.00123
Georgia,GA,2021-05-10,20,2021,5742,137,37.4,0.05742,0.00137
New Jersey,NJ,2021-05-10,20,2021,2935,161,55.8,0.02935,0.00161
Pennsylvania,PA,2021-05-10,20,2021,12692,217,54.2,0.12692,0.00217
Illinois,IL,2021-05-10,20,2021,11794,224,50.2,0.11794,0.00224
Texas,TX,2021-05-10,20,2021,15545,232,40.7,0.15545,0.00232
California,CA,2021-05-10,20,2021,10847,277,52.7,0.10847,0.00277
Florida,FL,2021-05-10,20,2021,22211,341,45.7,0.22211,0.00341
Michigan,MI,2021-05-10,20,2021,10640,390,45.5,0.1064,0.0039
Nebraska,NE,2021-05-17,21,2021,547,0,47.1,0.00547,0
Wyoming,WY,2021-05-17,21,2021,579,1,36.3,0.00579,0.00001
Vermont,VT,2021-05-17,21,2021,221,2,68.1,0.00221,0.00002
North Dakota,ND,2021-05-17,21,2021,499,3,41.3,0.00499,0.00003
Hawaii,HI,2021-05-17,21,2021,546,3,64.4,0.00546,0.00003
Oklahoma,OK,2021-05-17,21,2021,830,4,40.8,0.0083,0.00004
Montana,MT,2021-05-17,21,2021,524,5,44.2,0.00524,0.00005
Rhode Island,RI,2021-05-17,21,2021,633,5,58.8,0.00633,0.00005
Delaware,DE,2021-05-17,21,2021,731,8,52.3,0.00731,0.00008
South Dakota,SD,2021-05-17,21,2021,264,10,47.4,0.00264,0.0001
Missouri,MO,2021-05-17,21,2021,3011,12,41.1,0.03011,0.00012
New Hampshire,NH,2021-05-17,21,2021,681,13,64,0.00681,0.00013
Idaho,ID,2021-05-17,21,2021,1143,13,36.7,0.01143,0.00013
Alaska,AK,2021-05-17,21,2021,411,15,45,0.00411,0.00015
West Virginia,WV,2021-05-17,21,2021,1710,15,39.4,0.0171,0.00015
New Mexico,NM,2021-05-17,21,2021,1157,18,55.7,0.01157,0.00018
Maine,ME,2021-05-17,21,2021,1179,18,61.3,0.01179,0.00018
Kansas,KS,2021-05-17,21,2021,1262,19,45.6,0.01262,0.00019
Mississippi,MS,2021-05-17,21,2021,1167,21,33.2,0.01167,0.00021
Nevada,NV,2021-05-17,21,2021,1768,22,44,0.01768,0.00022
Arkansas,AR,2021-05-17,21,2021,1353,23,38.5,0.01353,0.00023
Utah,UT,2021-05-17,21,2021,1921,32,44.1,0.01921,0.00032
Oregon,OR,2021-05-17,21,2021,3177,33,52.5,0.03177,0.00033
Iowa,IA,2021-05-17,21,2021,1287,35,47.9,0.01287,0.00035
Wisconsin,WI,2021-05-17,21,2021,2839,36,49.6,0.02839,0.00036
Connecticut,CT,2021-05-17,21,2021,1256,39,61.2,0.01256,0.00039
Kentucky,KY,2021-05-17,21,2021,2514,41,44.9,0.02514,0.00041
South Carolina,SC,2021-05-17,21,2021,2532,43,39.8,0.02532,0.00043
Louisiana,LA,2021-05-17,21,2021,2807,44,34.9,0.02807,0.00044
Alabama,AL,2021-05-17,21,2021,2113,50,35.4,0.02113,0.0005
Colorado,CO,2021-05-17,21,2021,5695,61,52.3,0.05695,0.00061
Tennessee,TN,2021-05-17,21,2021,3589,62,38.2,0.03589,0.00062
Maryland,MD,2021-05-17,21,2021,2413,71,55,0.02413,0.00071
Massachusetts,MA,2021-05-17,21,2021,3306,71,64.3,0.03306,0.00071
Minnesota,MN,2021-05-17,21,2021,4705,77,52.8,0.04705,0.00077
New York,NY,2021-05-17,21,2021,6150,79,53.6,0.0615,0.00079
Washington,WA,2021-05-17,21,2021,6908,83,54.1,0.06908,0.00083
Indiana,IN,2021-05-17,21,2021,4890,84,40.5,0.0489,0.00084
Virginia,VA,2021-05-17,21,2021,2845,88,53.2,0.02845,0.00088
Arizona,AZ,2021-05-17,21,2021,3915,88,44.8,0.03915,0.00088
North Carolina,NC,2021-05-17,21,2021,6393,97,42.3,0.06393,0.00097
New Jersey,NJ,2021-05-17,21,2021,3297,132,58.1,0.03297,0.00132
Georgia,GA,2021-05-17,21,2021,4542,156,38.6,0.04542,0.00156
Ohio,OH,2021-05-17,21,2021,6341,181,44.4,0.06341,0.00181
Illinois,IL,2021-05-17,21,2021,9545,206,52.7,0.09545,0.00206
Texas,TX,2021-05-17,21,2021,12075,211,42.5,0.12075,0.00211
California,CA,2021-05-17,21,2021,8116,278,54.9,0.08116,0.00278
Pennsylvania,PA,2021-05-17,21,2021,9654,280,56.5,0.09654,0.0028
Michigan,MI,2021-05-17,21,2021,7214,282,47.3,0.07214,0.00282
Florida,FL,2021-05-17,21,2021,18355,321,47.4,0.18355,0.00321
Vermont,VT,2021-05-24,22,2021,105,0,70.2,0.00105,0
Alaska,AK,2021-05-24,22,2021,292,0,46,0.00292,0
Nebraska,NE,2021-05-24,22,2021,358,0,48.2,0.00358,0
Delaware,DE,2021-05-24,22,2021,502,2,54.4,0.00502,0.00002
Hawaii,HI,2021-05-24,22,2021,279,5,66.4,0.00279,0.00005
North Dakota,ND,2021-05-24,22,2021,332,5,42.1,0.00332,0.00005
Maine,ME,2021-05-24,22,2021,773,5,63.1,0.00773,0.00005
Rhode Island,RI,2021-05-24,22,2021,402,6,60.6,0.00402,0.00006
Wyoming,WY,2021-05-24,22,2021,493,6,37,0.00493,0.00006
New Hampshire,NH,2021-05-24,22,2021,455,8,64.6,0.00455,0.00008
Oklahoma,OK,2021-05-24,22,2021,704,8,41.4,0.00704,0.00008
Idaho,ID,2021-05-24,22,2021,887,8,37.5,0.00887,0.00008
South Dakota,SD,2021-05-24,22,2021,250,9,48.1,0.0025,0.00009
Montana,MT,2021-05-24,22,2021,617,10,45.1,0.00617,0.0001
Utah,UT,2021-05-24,22,2021,1605,11,44.9,0.01605,0.00011
Arkansas,AR,2021-05-24,22,2021,1250,14,39.4,0.0125,0.00014
Mississippi,MS,2021-05-24,22,2021,992,16,34,0.00992,0.00016
Kansas,KS,2021-05-24,22,2021,1013,19,46.7,0.01013,0.00019
Iowa,IA,2021-05-24,22,2021,814,20,49,0.00814,0.0002
West Virginia,WV,2021-05-24,22,2021,1489,20,40.5,0.01489,0.0002
New Mexico,NM,2021-05-24,22,2021,945,21,57.5,0.00945,0.00021
Connecticut,CT,2021-05-24,22,2021,943,26,63,0.00943,0.00026
Alabama,AL,2021-05-24,22,2021,1671,32,36,0.01671,0.00032
Nevada,NV,2021-05-24,22,2021,1389,34,45.3,0.01389,0.00034
Oregon,OR,2021-05-24,22,2021,2648,48,54.5,0.02648,0.00048
Kentucky,KY,2021-05-24,22,2021,1959,50,46.2,0.01959,0.0005
Massachusetts,MA,2021-05-24,22,2021,1987,50,66,0.01987,0.0005
South Carolina,SC,2021-05-24,22,2021,2308,54,40.7,0.02308,0.00054
Louisiana,LA,2021-05-24,22,2021,2919,54,35.6,0.02919,0.00054
Minnesota,MN,2021-05-24,22,2021,2778,55,54.2,0.02778,0.00055
Maryland,MD,2021-05-24,22,2021,1480,56,57.2,0.0148,0.00056
New York,NY,2021-05-24,22,2021,4002,57,55.4,0.04002,0.00057
Tennessee,TN,2021-05-24,22,2021,2637,60,39,0.02637,0.0006
North Carolina,NC,2021-05-24,22,2021,4993,60,43.3,0.04993,0.0006
Washington,WA,2021-05-24,22,2021,6883,63,56.3,0.06883,0.00063
Virginia,VA,2021-05-24,22,2021,2363,67,55,0.02363,0.00067
Indiana,IN,2021-05-24,22,2021,3712,67,41.6,0.03712,0.00067
Colorado,CO,2021-05-24,22,2021,5259,73,53.9,0.05259,0.00073
Missouri,MO,2021-05-24,22,2021,3120,74,42,0.0312,0.00074
Arizona,AZ,2021-05-24,22,2021,4055,81,46,0.04055,0.00081
Wisconsin,WI,2021-05-24,22,2021,1875,82,50.9,0.01875,0.00082
New Jersey,NJ,2021-05-24,22,2021,2102,117,59.9,0.02102,0.00117
Ohio,OH,2021-05-24,22,2021,4940,152,45.6,0.0494,0.00152
Pennsylvania,PA,2021-05-24,22,2021,6442,174,58.1,0.06442,0.00174
Georgia,GA,2021-05-24,22,2021,3729,176,39,0.03729,0.00176
Illinois,IL,2021-05-24,22,2021,6498,190,54.6,0.06498,0.0019
Texas,TX,2021-05-24,22,2021,12002,211,44,0.12002,0.00211
Michigan,MI,2021-05-24,22,2021,3916,217,48.6,0.03916,0.00217
Florida,FL,2021-05-24,22,2021,14028,271,48.8,0.14028,0.00271
California,CA,2021-05-24,22,2021,11654,277,56.4,0.11654,0.00277
Alaska,AK,2021-05-31,23,2021,235,0,46.6,0.00235,0
Nebraska,NE,2021-05-31,23,2021,313,0,48.8,0.00313,0
Vermont,VT,2021-05-31,23,2021,67,1,71.2,0.00067,0.00001
Wyoming,WY,2021-05-31,23,2021,477,1,37.4,0.00477,0.00001
New Hampshire,NH,2021-05-31,23,2021,199,3,60.4,0.00199,0.00003
Hawaii,HI,2021-05-31,23,2021,394,3,67.4,0.00394,0.00003
North Dakota,ND,2021-05-31,23,2021,264,4,42.4,0.00264,0.00004
Rhode Island,RI,2021-05-31,23,2021,212,6,61.7,0.00212,0.00006
Connecticut,CT,2021-05-31,23,2021,560,8,63.8,0.0056,0.00008
Kansas,KS,2021-05-31,23,2021,791,8,47.1,0.00791,0.00008
Utah,UT,2021-05-31,23,2021,1568,10,45.7,0.01568,0.0001
South Dakota,SD,2021-05-31,23,2021,93,12,48.5,0.00093,0.00012
Iowa,IA,2021-05-31,23,2021,625,13,49.7,0.00625,0.00013
Maine,ME,2021-05-31,23,2021,489,14,64.1,0.00489,0.00014
Nevada,NV,2021-05-31,23,2021,1725,14,46.1,0.01725,0.00014
Idaho,ID,2021-05-31,23,2021,820,15,37.9,0.0082,0.00015
Mississippi,MS,2021-05-31,23,2021,849,15,34.3,0.00849,0.00015
Delaware,DE,2021-05-31,23,2021,284,16,55.2,0.00284,0.00016
Arkansas,AR,2021-05-31,23,2021,1055,16,40,0.01055,0.00016
New Mexico,NM,2021-05-31,23,2021,613,18,58.2,0.00613,0.00018
Montana,MT,2021-05-31,23,2021,514,19,45.4,0.00514,0.00019
West Virginia,WV,2021-05-31,23,2021,905,21,41,0.00905,0.00021
Oregon,OR,2021-05-31,23,2021,1991,25,55.6,0.01991,0.00025
Oklahoma,OK,2021-05-31,23,2021,702,26,41.8,0.00702,0.00026
Tennessee,TN,2021-05-31,23,2021,1948,33,39.6,0.01948,0.00033
Alabama,AL,2021-05-31,23,2021,1272,36,36.1,0.01272,0.00036
Kentucky,KY,2021-05-31,23,2021,1351,37,46.8,0.01351,0.00037
Colorado,CO,2021-05-31,23,2021,3407,37,54.9,0.03407,0.00037
Maryland,MD,2021-05-31,23,2021,943,38,58.1,0.00943,0.00038
South Carolina,SC,2021-05-31,23,2021,1476,38,41.4,0.01476,0.00038
Massachusetts,MA,2021-05-31,23,2021,1157,39,67.2,0.01157,0.00039
Louisiana,LA,2021-05-31,23,2021,2316,39,36.2,0.02316,0.00039
Minnesota,MN,2021-05-31,23,2021,1323,43,54.9,0.01323,0.00043
North Carolina,NC,2021-05-31,23,2021,3328,58,43.7,0.03328,0.00058
New York,NY,2021-05-31,23,2021,2508,59,56.5,0.02508,0.00059
Missouri,MO,2021-05-31,23,2021,2799,60,42.5,0.02799,0.0006
Virginia,VA,2021-05-31,23,2021,1349,63,55.9,0.01349,0.00063
Arizona,AZ,2021-05-31,23,2021,2848,70,46.9,0.02848,0.0007
Washington,WA,2021-05-31,23,2021,4733,71,57.3,0.04733,0.00071
New Jersey,NJ,2021-05-31,23,2021,1806,72,61.1,0.01806,0.00072
Indiana,IN,2021-05-31,23,2021,3216,73,42.3,0.03216,0.00073
Ohio,OH,2021-05-31,23,2021,2823,119,46.4,0.02823,0.00119
Wisconsin,WI,2021-05-31,23,2021,1107,124,51.4,0.01107,0.00124
Pennsylvania,PA,2021-05-31,23,2021,3961,146,59.4,0.03961,0.00146
Illinois,IL,2021-05-31,23,2021,3840,148,55.7,0.0384,0.00148
Georgia,GA,2021-05-31,23,2021,2511,149,40.5,0.02511,0.00149
Texas,TX,2021-05-31,23,2021,9285,159,44.9,0.09285,0.00159
Michigan,MI,2021-05-31,23,2021,2325,179,49.1,0.02325,0.00179
California,CA,2021-05-31,23,2021,5584,243,57.7,0.05584,0.00243
Florida,FL,2021-05-31,23,2021,11891,283,49.9,0.11891,0.00283
Vermont,VT,2021-06-07,24,2021,49,0,72,0.00049,0
Washington,WA,2021-06-07,24,2021,4055,0,58.7,0.04055,0
Delaware,DE,2021-06-07,24,2021,255,2,56.2,0.00255,0.00002
South Dakota,SD,2021-06-07,24,2021,79,4,49.2,0.00079,0.00004
Alaska,AK,2021-06-07,24,2021,179,4,47.2,0.00179,0.00004
North Dakota,ND,2021-06-07,24,2021,233,4,42.9,0.00233,0.00004
Hawaii,HI,2021-06-07,24,2021,410,4,68.1,0.0041,0.00004
Rhode Island,RI,2021-06-07,24,2021,178,5,62.5,0.00178,0.00005
New Hampshire,NH,2021-06-07,24,2021,194,5,61.1,0.00194,0.00005
Wyoming,WY,2021-06-07,24,2021,479,5,38.1,0.00479,0.00005
Maine,ME,2021-06-07,24,2021,358,6,64.9,0.00358,0.00006
Nebraska,NE,2021-06-07,24,2021,208,9,49.5,0.00208,0.00009
Montana,MT,2021-06-07,24,2021,491,9,46.5,0.00491,0.00009
Idaho,ID,2021-06-07,24,2021,736,11,38.4,0.00736,0.00011
Utah,UT,2021-06-07,24,2021,1945,12,46.4,0.01945,0.00012
Arkansas,AR,2021-06-07,24,2021,1528,14,40.5,0.01528,0.00014
Connecticut,CT,2021-06-07,24,2021,432,15,64.9,0.00432,0.00015
New Mexico,NM,2021-06-07,24,2021,576,17,59.1,0.00576,0.00017
West Virginia,WV,2021-06-07,24,2021,673,18,42,0.00673,0.00018
Tennessee,TN,2021-06-07,24,2021,1536,19,40,0.01536,0.00019
Mississippi,MS,2021-06-07,24,2021,812,20,34.9,0.00812,0.0002
Kansas,KS,2021-06-07,24,2021,957,22,47.8,0.00957,0.00022
Nevada,NV,2021-06-07,24,2021,1685,22,47.2,0.01685,0.00022
Oklahoma,OK,2021-06-07,24,2021,989,30,42.3,0.00989,0.0003
Iowa,IA,2021-06-07,24,2021,569,31,50.2,0.00569,0.00031
Maryland,MD,2021-06-07,24,2021,712,32,59.1,0.00712,0.00032
Massachusetts,MA,2021-06-07,24,2021,896,32,68.4,0.00896,0.00032
South Carolina,SC,2021-06-07,24,2021,1378,33,42,0.01378,0.00033
Louisiana,LA,2021-06-07,24,2021,1829,33,36.7,0.01829,0.00033
Alabama,AL,2021-06-07,24,2021,1179,34,36.8,0.01179,0.00034
Kentucky,KY,2021-06-07,24,2021,1460,35,47.7,0.0146,0.00035
Oregon,OR,2021-06-07,24,2021,1870,38,56.6,0.0187,0.00038
Minnesota,MN,2021-06-07,24,2021,1186,42,55.5,0.01186,0.00042
North Carolina,NC,2021-06-07,24,2021,2929,48,44.2,0.02929,0.00048
New York,NY,2021-06-07,24,2021,1840,49,57.6,0.0184,0.00049
New Jersey,NJ,2021-06-07,24,2021,1661,54,62.5,0.01661,0.00054
Missouri,MO,2021-06-07,24,2021,3803,56,43.2,0.03803,0.00056
Wisconsin,WI,2021-06-07,24,2021,893,59,52.2,0.00893,0.00059
Indiana,IN,2021-06-07,24,2021,2543,63,42.9,0.02543,0.00063
Arizona,AZ,2021-06-07,24,2021,3090,63,47.7,0.0309,0.00063
Virginia,VA,2021-06-07,24,2021,1004,72,57,0.01004,0.00072
Colorado,CO,2021-06-07,24,2021,3024,75,55.9,0.03024,0.00075
Pennsylvania,PA,2021-06-07,24,2021,2702,108,60.6,0.02702,0.00108
Ohio,OH,2021-06-07,24,2021,2416,111,47,0.02416,0.00111
Texas,TX,2021-06-07,24,2021,14433,132,46,0.14433,0.00132
Michigan,MI,2021-06-07,24,2021,1553,136,49.9,0.01553,0.00136
Illinois,IL,2021-06-07,24,2021,2394,155,56.8,0.02394,0.00155
Georgia,GA,2021-06-07,24,2021,2613,172,41.3,0.02613,0.00172
Florida,FL,2021-06-07,24,2021,11387,211,51,0.11387,0.00211
California,CA,2021-06-07,24,2021,6637,266,58.7,0.06637,0.00266
Vermont,VT,2021-06-14,25,2021,35,0,73,0.00035,0
Alaska,AK,2021-06-14,25,2021,162,0,47.7,0.00162,0
Nebraska,NE,2021-06-14,25,2021,27,1,50.1,0.00027,0.00001
South Dakota,SD,2021-06-14,25,2021,58,1,49.8,0.00058,0.00001
Rhode Island,RI,2021-06-14,25,2021,141,2,63.6,0.00141,0.00002
North Dakota,ND,2021-06-14,25,2021,126,3,43.4,0.00126,0.00003
Delaware,DE,2021-06-14,25,2021,204,4,57.1,0.00204,0.00004
Hawaii,HI,2021-06-14,25,2021,283,5,69,0.00283,0.00005
Utah,UT,2021-06-14,25,2021,1958,5,47.3,0.01958,0.00005
Washington,WA,2021-06-14,25,2021,3261,5,59.9,0.03261,0.00005
Idaho,ID,2021-06-14,25,2021,536,6,39,0.00536,0.00006
New Hampshire,NH,2021-06-14,25,2021,187,7,61.6,0.00187,0.00007
Oklahoma,OK,2021-06-14,25,2021,1056,8,44,0.01056,0.00008
Maine,ME,2021-06-14,25,2021,248,9,65.7,0.00248,0.00009
Connecticut,CT,2021-06-14,25,2021,307,9,65.9,0.00307,0.00009
Wyoming,WY,2021-06-14,25,2021,382,9,38.6,0.00382,0.00009
Mississippi,MS,2021-06-14,25,2021,870,9,35.4,0.0087,0.00009
Montana,MT,2021-06-14,25,2021,395,10,47.1,0.00395,0.0001
Arkansas,AR,2021-06-14,25,2021,1510,11,41.1,0.0151,0.00011
Iowa,IA,2021-06-14,25,2021,521,12,50.8,0.00521,0.00012
West Virginia,WV,2021-06-14,25,2021,471,14,42.4,0.00471,0.00014
New Mexico,NM,2021-06-14,25,2021,666,19,60.4,0.00666,0.00019
South Carolina,SC,2021-06-14,25,2021,1154,19,42.7,0.01154,0.00019
Tennessee,TN,2021-06-14,25,2021,1371,22,40.8,0.01371,0.00022
Oregon,OR,2021-06-14,25,2021,1647,22,57.6,0.01647,0.00022
Kansas,KS,2021-06-14,25,2021,740,23,48.4,0.0074,0.00023
Alabama,AL,2021-06-14,25,2021,1049,23,38.9,0.01049,0.00023
Maryland,MD,2021-06-14,25,2021,514,24,60.4,0.00514,0.00024
Massachusetts,MA,2021-06-14,25,2021,487,26,69.4,0.00487,0.00026
Nevada,NV,2021-06-14,25,2021,1800,27,48.1,0.018,0.00027
Kentucky,KY,2021-06-14,25,2021,1168,29,48.6,0.01168,0.00029
Missouri,MO,2021-06-14,25,2021,4417,32,44.1,0.04417,0.00032
Wisconsin,WI,2021-06-14,25,2021,580,33,52.9,0.0058,0.00033
North Carolina,NC,2021-06-14,25,2021,2693,33,44.6,0.02693,0.00033
Minnesota,MN,2021-06-14,25,2021,786,34,56.2,0.00786,0.00034
New York,NY,2021-06-14,25,2021,1365,35,58.8,0.01365,0.00035
Colorado,CO,2021-06-14,25,2021,2388,37,56.9,0.02388,0.00037
Virginia,VA,2021-06-14,25,2021,855,40,58,0.00855,0.0004
Louisiana,LA,2021-06-14,25,2021,2143,40,37.4,0.02143,0.0004
New Jersey,NJ,2021-06-14,25,2021,1618,43,63.6,0.01618,0.00043
Indiana,IN,2021-06-14,25,2021,2145,57,43.7,0.02145,0.00057
Ohio,OH,2021-06-14,25,2021,1854,59,47.6,0.01854,0.00059
Arizona,AZ,2021-06-14,25,2021,2859,70,48.6,0.02859,0.0007
Michigan,MI,2021-06-14,25,2021,1168,93,50.7,0.01168,0.00093
Illinois,IL,2021-06-14,25,2021,1642,97,58.1,0.01642,0.00097
Pennsylvania,PA,2021-06-14,25,2021,1760,103,61.7,0.0176,0.00103
Texas,TX,2021-06-14,25,2021,8141,120,47.1,0.08141,0.0012
Georgia,GA,2021-06-14,25,2021,2258,138,42,0.02258,0.00138
California,CA,2021-06-14,25,2021,6396,146,59.9,0.06396,0.00146
Florida,FL,2021-06-14,25,2021,10881,192,52.3,0.10881,0.00192
Vermont,VT,2021-06-21,26,2021,23,0,73.5,0.00023,0
Nebraska,NE,2021-06-21,26,2021,434,0,51.4,0.00434,0
Alaska,AK,2021-06-21,26,2021,240,1,48.4,0.0024,0.00001
South Dakota,SD,2021-06-21,26,2021,97,3,50.3,0.00097,0.00003
Rhode Island,RI,2021-06-21,26,2021,119,4,64.2,0.00119,0.00004
New Hampshire,NH,2021-06-21,26,2021,141,4,61.8,0.00141,0.00004
Maine,ME,2021-06-21,26,2021,158,4,66.1,0.00158,0.00004
North Dakota,ND,2021-06-21,26,2021,102,5,43.7,0.00102,0.00005
Hawaii,HI,2021-06-21,26,2021,275,5,69.4,0.00275,0.00005
Connecticut,CT,2021-06-21,26,2021,471,5,66.6,0.00471,0.00005
Wyoming,WY,2021-06-21,26,2021,464,6,39,0.00464,0.00006
Delaware,DE,2021-06-21,26,2021,135,11,57.7,0.00135,0.00011
Montana,MT,2021-06-21,26,2021,359,11,47.5,0.00359,0.00011
Oregon,OR,2021-06-21,26,2021,1486,12,58.2,0.01486,0.00012
West Virginia,WV,2021-06-21,26,2021,380,13,43.1,0.0038,0.00013
Mississippi,MS,2021-06-21,26,2021,1073,16,35.9,0.01073,0.00016
Utah,UT,2021-06-21,26,2021,2346,17,48.1,0.02346,0.00017
Kansas,KS,2021-06-21,26,2021,829,18,48.9,0.00829,0.00018
New Mexico,NM,2021-06-21,26,2021,570,19,61.6,0.0057,0.00019
Nevada,NV,2021-06-21,26,2021,2833,19,48.9,0.02833,0.00019
Iowa,IA,2021-06-21,26,2021,522,20,51.2,0.00522,0.0002
New York,NY,2021-06-21,26,2021,838,20,59.6,0.00838,0.0002
Maryland,MD,2021-06-21,26,2021,381,22,61,0.00381,0.00022
Idaho,ID,2021-06-21,26,2021,608,23,39.3,0.00608,0.00023
Arkansas,AR,2021-06-21,26,2021,2192,23,41.6,0.02192,0.00023
Massachusetts,MA,2021-06-21,26,2021,415,24,70,0.00415,0.00024
Oklahoma,OK,2021-06-21,26,2021,1422,24,44.6,0.01422,0.00024
Missouri,MO,2021-06-21,26,2021,5675,29,44.5,0.05675,0.00029
Kentucky,KY,2021-06-21,26,2021,1078,31,49.2,0.01078,0.00031
South Carolina,SC,2021-06-21,26,2021,1008,32,43.8,0.01008,0.00032
Tennessee,TN,2021-06-21,26,2021,1268,32,41.3,0.01268,0.00032
Alabama,AL,2021-06-21,26,2021,1321,35,39.4,0.01321,0.00035
Louisiana,LA,2021-06-21,26,2021,2153,36,37.8,0.02153,0.00036
Indiana,IN,2021-06-21,26,2021,1644,37,44.3,0.01644,0.00037
North Carolina,NC,2021-06-21,26,2021,2652,39,45,0.02652,0.00039
Minnesota,MN,2021-06-21,26,2021,640,41,56.7,0.0064,0.00041
Virginia,VA,2021-06-21,26,2021,1154,45,58.6,0.01154,0.00045
Colorado,CO,2021-06-21,26,2021,2518,45,57.6,0.02518,0.00045
Wisconsin,WI,2021-06-21,26,2021,578,56,53.4,0.00578,0.00056
New Jersey,NJ,2021-06-21,26,2021,1706,64,64.4,0.01706,0.00064
Michigan,MI,2021-06-21,26,2021,983,66,51.2,0.00983,0.00066
Illinois,IL,2021-06-21,26,2021,1742,79,58.8,0.01742,0.00079
Washington,WA,2021-06-21,26,2021,3283,82,60.7,0.03283,0.00082
Pennsylvania,PA,2021-06-21,26,2021,1286,83,62.4,0.01286,0.00083
Arizona,AZ,2021-06-21,26,2021,3448,83,49.2,0.03448,0.00083
Georgia,GA,2021-06-21,26,2021,2338,97,42.5,0.02338,0.00097
Texas,TX,2021-06-21,26,2021,8847,115,47.8,0.08847,0.00115
Ohio,OH,2021-06-21,26,2021,1896,131,48,0.01896,0.00131
Florida,FL,2021-06-21,26,2021,12801,174,53.1,0.12801,0.00174
California,CA,2021-06-21,26,2021,8618,291,60.8,0.08618,0.00291
North Dakota,ND,2021-06-28,27,2021,75,0,44.1,0.00075,0
Vermont,VT,2021-06-28,27,2021,34,1,74.1,0.00034,0.00001
